Sentence,Label
"지원 동기 및 입사 후 포부:",강점
"정확한 분석을 토대로 필요한 곳에 저의 역량을 발휘하여 도전을 두려워하지 않는 한국도로공사의 미래가치 창조인이 되겠습니다.",강점
"대표님으로부터 입사 초기부터 배워 온 계획서 작성 능력을 토대로 추가적인 신사업 구상을 지시받았습니다.",강점
"제품 거래 시 정보 제공에 편의를 제공하고자 했습니다.",강점
"꾸준한 자료 조사와 상사의 조언을 바탕으로 아이템에 더욱 확신을 가질 수 있었습니다.",강점
"원하는 분야에서 끊임없이 분석하고 창의적으로 생각하여 도전하는 사람입니다.",강점
"꾸준히 쌓아온 관심은 대학 입학 후 관련 공모전 도전이라는 구체적인 실행으로 전환되었습니다.",강점
"저의 장점은 단호함과 결단력입니다.",강점
"다양한 경험을 통해 배운 기술과 적응력을 결합해 업무에 전문성을 가질 수 있도록 업무 적응력을 높여 튼튼한 직원으로서의 기반을 다지겠습니다.",강점
"저의 장점은 강한 책임감으로 주어진 업무를 넘어 업무 영역을 확장하기 위해 노력하는 점입니다.",강점
"저를 가장 잘 나타내는 키워드는 ‘성실과 책임감으로 신뢰받는 사람’입니다.",강점
"아침에 30분 먼저 출근하여 실험 장비와 실험 자재들의 위치를 파악하고 그 용도와 방법 등을 숙지해나가기 위해 노력하였습니다.",강점
"또 퇴근 후에는 30분 동안 자료 및 데이터정리를 하며 실험의 내용 들을 꼼꼼히 정리해 나갔습니다.",강점
"대학교 3학년 방학 기간에 Nano Degree 과정을 통하여 약 2달간 바이오 공정에 대한 수업과 실험 그리고 현장학습을 하였습니다.",강점
"인턴에게 요구되는 역량은 커뮤니케이션 역량과 꼼꼼하게 자료를 관리할 수 있는 역량이라고 생각합니다.",강점
"은행에 방문한 고객들이 원하는 서비스를 빠르게 얻을 수 있도록 기여한 경험이 있습니다.",강점
"LH 한국토지주택공사에서 인턴으로 근무하며 꼼꼼하게 자료를 관리할 수 있는 역량을 갖출 수 있었습니다.",강점
"문제개선 능력과 MS-office 활용능력이 품질관리에 있어 큰 강점이 될 것입니다.",강점
"데이터를 분석하는 데 있어 꼼꼼함과 실질적인 결과를 제시함으로써 설득한 것이 소비전력 절감에 있어 큰 원동력이 되었습니다.",강점
"어려서부터 책임감 있는 사람이 되는 것이 무엇보다 중요하다고 배워왔습니다.",강점
"이런 과정을 통해 소속된 곳이 필요로 하는 일을 책임지고 할 수 있는 사람이 되었습니다.",강점
"실험실을 위한 일이라고 생각하자 그 일에 대한 책임감이 생겼습니다.",강점
"어떤 일을 맡게 되더라도 소속된 곳과 그곳에서 함께하는 사람들을 위해서 책임감을 가지고 일할 수 있는 사람이라고 자신할 수 있습니다.",강점
"저에게 실험을 가르쳐줬던 선배는 제가 다른 동기들보다 가르치기 까다로웠다고 했습니다.",강점
"일주일에 한 번씩 했던 랩미팅에서 다른 사람의 발표 자료상의 오류를 찾아주었습니다.",강점
"저의 꼼꼼한 성격이 작은 것 하나도 놓치면 안 되는 편집 업무에 적합하다고 믿고 지원하게 되었습니다.",강점
"그 결과 사진을 보정하거나 간단한 도식이나 그래프를 그리는 것에 능숙합니다.",강점
"타고난 친화력을 바탕으로 아모레퍼시픽의 멜팅팟에 녹아들어끊임없이 배우고 성장하겠습니다.",강점
"여러 분위기의 영상을 기획부터 후반 작업까지 해 본 경험이 있습니다.",강점
"다양한 영상을만들며 기획하고 촬영하면서 깨닫고 느꼈던 경험들과 다양한 장비 사용능력은 CJ E&M에 브랜드디자이너로서 다양한 일을 배움에 있어 빠르게 익혀 이바지할 수 있다고 생각됩니다.",강점
"이렇게 다양한 분야와 장르, 종류의 광고를 접한 경험은 다양한 콘텐츠를 만드는 데 있어 큰 도움이 될 것입니다.",강점
"제가 가진 가장 특별한 역량은 〃글로벌을 무대로 비즈니스 활동을 해봤다〃는 점입니다.",강점
"특히 일련의 경험으로 리스크(Risk) 관리를 고민한 것이 큰 자산입니다.",강점
"이를 통해 거창하지 않아도 조직에 도움이 될 수 있다고 생각했습니다.",강점
"무엇이든 꾸준히 노력하는 점이 제 장점입니다.",강점
"업무를 수행하는 중에 문제가 발생한다면 적극적으로 해결책을 찾은 후 개선하는 것이 전문가로 향하는 지름길이라고 생각합니다.",강점
"늘 꼼꼼하게 문제점을 수정하여 수자원공사의 사업 진행에 도움이 되는 신입사원이 되겠습니다.",강점
"이처럼 동료들의 협력을 이끌어내어 최상의 결과를 달성하는 인재가 되겠습니다.",강점
"이처럼 주어진 상황에 유연하게 대처하며 업무를 수행하는 인재가 되겠습니다.",강점
"이처럼 지시한 업무 내용대로 원칙을 고수하며 성실하게 수행하는 인재가 되겠습니다.",강점
"저는 항상 열심히 업무에 임하겠다는 상사와의 약속을 지키며 주인의식 가지고 업무를 수행하였습니다.",강점
"팀원들에게 보고서의 완성도와 데이터의 당위성을 향상시키기 위해서 SPSS 통계 프로그램을 이용한 컨조인트 분석을 하자고 설득하였고, 관련 자료와 논문을 공부하거나, 통계학 전공 교수님의 자문을 듣으며 SPSS 통계 프로그램을 능숙하게 다룰 수 있도록 노력하였습니다.",강점
"노력했던 경험을 바탕으로 민원 응대 능력을 길렀습니다.",강점
"또 편집을 위한 한글, 액셀을 통한 문서작업 또한 주된 업무였기 때문에 자료에서 필요한 정보를 확인하고 선별해내는 문서작업 또한 원활히 해낼 것입니다.",강점
"인천 중구지역의 전통시장을 담당하며 현장에서 모바일온누리상품권 사용에 대해 어려움을 겪고 계셨던 분들을 많이 보았습니다.",강점
"코로나로 인해 예정했던 것보다 많은 시장에 방문하지 못하였지만, 마스크 위로 눈을 맞춰가며 힘든 시기 마음을 헤아리며 응대하였고 33곳의 신규 가맹을 유치할 수 있었습니다.",강점
"저는 프로선수들이 내는 결과는 선수들만으로 얻은 결과가 아니라고 생각합니다. 왜냐하면 프로구단은 모든 분야의 프로가 모인 곳이라고 생각하기 때문입니다.",강점
"따라서 그라운드가 아닌 핵심부서가 타 구단보다 뛰어나다면 선수단의 성적도 좋아질 것이라 생각합니다.",강점
"팀에 이닝을 길게 끌고갈 능력과 확실한 결정구가 있는 투수가 있다면 그 팀은 강팀이 됩니다.",강점
"저는 이러한 역할을 하고싶어 지원하게 됐습니다.",강점
"전공을 통해 기초 지식을 학습하고, 전기 기사 자격증 취득 및 2개월의 계통관련 교육과정 수료 등 전력관련 전문성을 높이기 위해 지속적으로 노력해왔습니다.",강점
"식당, 잡화점, 서점, 유튜브 등의 아르바이트를 하며 어떤 업무가 주어지든 잘 해낼 수 있다는 자신감을 가지게 되었습니다.",강점
"갈등이 생겼을 땐 효과적인 방법으로 효율을 끌어올렸고, 적극적인 자세로 스터디를 긴 시간동안 이끌기도 하였습니다.",강점
"위의 역량을 쌓기 위해 다음의 노력을 하겠습니다.",강점
"1) 디지털 매체에서의 고객 분석기법 숙달 주요 포털 키워드 분석, APP 내 고객 page view 흐름 분석 등 고객 분석 방안에 관해 공부하고 숙달하겠습니다.",강점
"2) 기존에 수행한 프로젝트를 공부하여 산업과 고객사에 대한 이해도 증진 올리브영 등 소비재 관련 프로젝트 결과물을 공부하여 고객사의 실질적 고민 사항과 산업군에 대한 이해도를 높이겠습니다.",강점
"3) 주요 IT 저널 및 컨퍼런스 등을 지속해서 모니터링하여 최신 기술 동향을 숙지하겠습니다.",강점
"저는 화학물질 분석을 원활히 하기 위해 기기분석 역량을 키웠습니다.",강점
"기기분석 및 측정 과목에서 A+를 받았고 이를 바탕으로 화학분석기사 취득, OO연구소 인턴을 하면서 데이터 분석 및 해석 능력을 높였습니다.",강점
"위험물산업기사를 통해 유해화학물질 관리 및 법령 이해를 높였습니다.",강점
"동아리, 봉사활동 리더 역할을 하면서 주도적으로 업무를 수행하는 능력을 키웠습니다.",강점
"위험물산업기사 취득을 통해 위험물에 대한 지식과 법규사항의 이해를 높이고 화학분석기사를 취득하여 화학물질 분석법 및 원리를 익혔습니다.",강점
"그 이후로 진도를 따라가는 것이 너무 힘들어졌고, 한 번 흐트려진 집중력은 다시 되돌아오는 것이 더디어졌으며 실습을 하는 것을 어려워하고 피하기 시작했습니다.",강점
"뭐든지 완벽하게 습득하고자 하는 의지를 가진다면 중간에서 갈피를 못 잡는 일도 없을 것이고 해낼 수 있을 거라 생각합니다.",강점
"모두들 저를 반대표로 한 일이 제일 잘한 일이라고 해주었을 때 매우 보람찼고 기뻤으며 모두들 한 뜻으로 뭉쳐서 팀워크를 이루었다는 점이 행복했습니다.",강점
"금융 분야의 전문성과 다양한 경험으로 쌓아온 문제해결력을 바탕으로 지역사회와 국가경책의 균형발전에 기여하는 인재로 성장하고 싶습니다.",강점
"코로나 이후 시장에는 이전과는 다른 경제적 위험이 존재합니다.",강점
"재경관리사, 신용분석사 등 관련 자격증을 취득하는 동시에 실무적 역량을 시험하기 위해 세무서로 실습을 지원했고",강점
"시장경제와 기업을 이해하는 역량을 키우기 위해 노력함",강점
"항상 경기 전 프리뷰를 통해 친구들이 흥미를 느끼고 경기 속에서 관전 포인트를 볼 수 있게 도왔습니다.",강점
"자체 SNS 채널과 학교 페이스북 대나무숲과 게시판을 활용하여 사전 홍보 활동을 적극적으로 이행했습니다.",강점
"대회 참가자에게 지급했던 행운권 집계 결과 6시간동안 550명의 참가자를 모집할 수 있었습니다.",강점
"‘축구 경기장에서만 느낄 수 있는 차별적 경험 제공’을 통해 경기 외적으로 고객 만족도를 증진할 수 있는 방안을 제안하고자 합니다.",강점
"경기장 바로 옆에 특별 좌석을 배치하거나, 여름철 시원하게 족욕을 즐기며 경기를 관람할 수 있는 족욕 석 등은 축구의 매력을 극대화하며 스트레스를 해소할 수 있는 고객 경험으로 이어질 것이라고 믿습니다.",강점
"망고보드로 취준생 생각전달 콘텐츠도 제작해 수상하기도 했습니다.",강점
"애드앤비디어로 카드뉴스 제작과 K-인풀루언서로 프리웨어를 통한 유튜브 영상 만들기를 익혔고 Story to play로 어도비도 실습했습니다.",강점
"통계를 전공해 R, SAS실습과 SPSS로 사회분석사 취득을 했고 베이지안통계학 탐구를 위해 9주동안 스터디그룹에 참여했으며 코세라, 청년AI빅데이터아카데미, K-MOOC, 구글로 파이썬, GA를 익혔습니다.",강점
"적절한 매체와 콘텐츠로 양질의 기획을 이뤄 대면과 비대면의 병행에도 기업철학 및 핵심가치와 교육환경을 임직원과 지원자에게 효과적으로 전파하겠습니다.",강점
"대학 생활, 제품 아이디어 공모전을 팀으로 참가했습니다. 팀으로 진행하며 갈등이 있었지만 이를 해결하는 과정에서 소통과 협업의 역량을 키울 수 있었습니다.",강점
"미국 서연이화 조지아법인 개발부서에서 DL3a, MQ4a 신차 개발을 진행했습니다. LP2에서 색상, 갭, 일정 등의 이슈가 생겼고, 공장의 기본인 4M을 부서별로 챙겨 이슈를 해결해 나갔습니다. 또한 UPH 및 양산성 안정화를 위해 작업 다이 위치 및 스크류 토크 개선, 공정순서를 개선하며 자동차에 개발단계, 4M에 대한 이해와 문제 해결력을 키울 수 있었습니다.",강점
"당시 부서 내 소통이 원활하지 않아 잦은 일정 문제가 발생했습니다. 이를 해결하고자 부서 내 회의와 상시 업무 공유 체계를 건의했습니다. 소통을 촉진해 업무 누락을 최소화했으며 협업 분위기를 형성한 결과, 신차 개발을 문제없이 진행할 수 있었습니다.",강점
"저에게 있어서는 별거 아닐 수 있는 작은 요구사항들이 고객분들에게는 좋은 경험으로 남을 수 있다는 것을 깨달았고 전공자가 아닌 타인들에게는 신기하게 느껴질 수 있는 이러한 개선들이 업무 활동에 좀 더 실용적으로 활용될 수 있다는 것도 깨달을 수 있었습니다.",강점
"업무 처리에서 성심성의껏 응답해 드리는 것에 흥미를 느끼고 정성을 다하였고 이 때문에 더 나아가 더 효율적인 개발작업을 위하여 프로그래밍 능력 향상에 노력을 기울이고 직무 적합성에 걸맞은 인재가 되기 위해 개발지식역량을 강화하기 위한 노력을 기울이게 되었습니다.",강점
"업무에 대한 이해도와 적극적인 통신이 가장 중요하다고 생각합니다.",강점
"애자일 방법론에 따라 계획-분석-설계-구현-테스트-유지보수의 과정을 거쳐 교내 약국관리시스템을 개발하였습니다.",강점
"요구사항 분석 팀장을 맡아 상품관리, 입고관리, 판매 관리, 재고관리 등으로 기능을 나누었고 기능별 유스케이스, 시퀀스 다이어그램 등을 이용해 고객의 요구 사항을 분석, 설계하였습니다.",강점
"저는 연구실장으로서 클릭 하나하나 세부적인 것까지 기재된 윈도우 설치 매뉴얼을 작성하였습니다.",강점
"팀원은 총 7명으로 학과, 성별, 나이가 달랐습니다. 빠르게 적응하기 위해서는 첫째, 서로에 대해 잘 알아야 하므로 서로의 공통점을 찾으며 이야기를 이어 나갔습니다.",강점
"남성 보컬이 1명, 여성 보컬이 2명이기 때문에 여자 파트가 더 많은 노래가 필요했고, 이미 신나는 노래는 하나 골랐으므로 잔잔한 음악을 제시했습니다.",강점
"'SPC행복한장학금' 제도를 통해 학비 마련 스트레스에서 벗어나 학업에 더 집중할 수 있었습니다.",강점
"저의 행동 하나로 인해 매장의 분위기가 결정되고 매장의 매출에 영향을 줄 수 있다는 생각에 매장에 대한 주인의식을 가지고 영업에 임했습니다.",강점
"이러한 과정이 힘들 때도 있었지만, 저의 노력으로 매출이 달라지고 손님들에게 긍정적인 리뷰로 인해 받는 뿌듯함이 이루 말할 수 없을 정도로 컸습니다.",강점
"불광불급의 열정을 바탕으로 결과물을 제시하는 인재.",강점
"중남미에서 시간을 통해 제가 외국어에 큰 흥미와 재능을 가지고 있으며 익숙하지 않은 환경에 적응하는 능력을 갖췄다는 것을 깨달았습니다.",강점
"다양한 문화권의 사람들과 커뮤니케이션협업하는 것을 즐긴다는 것을 깨달았습니다.",강점
"외향적인 성격을 바탕으로 힘든 일이 주어져도 도전의식을 가지고 끝까지 해결하고자하는 책임감과 열정으로 도전을 계속해왔습니다.",강점
"상대방의 입장에서 생각하여 문화적 배경, 지식수준을 포함한 다양한 의견을 수렴하여 조율하는 것이 사업의 효율성 측면에서 중요하다는 것을 깨달았습니다.",강점
"제작을 맡아 설계팀의 요구에 따라 제작을 진행했습니다.",강점
"문제의 대비를 위해 2가지 준비를 했습니다.",강점
"생산관리/기술 업무를 위해서 86학점의 전공 학점을 이수했고 팀 프로젝트를 수행했습니다.",강점
"우선 각 단계별로 인원을 배치했습니다.",강점
"재질을 구하고 MATWEB 사이트로 물리적 성질을 조사해 초기 설계를 했습니다.",강점
"이러한 경험를 살려 생산의 모든 과정에서 제작비용을 계산하며 비용적인 효율을 따져보았습니다.",강점
"국제무역사 자격증 취득으로 무역과 관련된 서류, 계약용어, 계약조건, 운송조건, 환율 리스크 관리 방법에 관해 배울 수 있었습니다.",강점
"이 경험을 통해 새로운 환경에 적응하려는 끈기와 좋은 성과를 내기 위해 노력하는 도전정신을 배울 수 있었습니다.",강점
"이 경험을 통해 갈등 해결을 위해 먼저 근본적인 원인을 파악하고 이에 맞춘 새로운 의사소통 방법이 필요하다는 것을 배웠습니다.",강점
"우선, 고객의 감정 상태를 고려하여 고객의 말에 공감하며 경청하고 요구사항을 재확인하여 고객이 겪은 불편에 대해 정중히 사과드렸습니다.",강점
"문제 원인을 파악하기 위해 업무를 확인하고 조언을 구하며 노력한 결과, 고객들의 활동시간과 서비스안내 시간이 겹쳐 통화가 어렵거나 고객들이 서비스의 필요성을 느끼지 못했습니다.",강점
"문제의 원인을 분석한 결과, 인터넷이나 문서에 존재하는 자료만을 수집하여 새로운 내용과 창의성이 부족했고 구성원들의 소통과 협업이 부족하다는 점을 파악하였습니다.",강점
"신규사업의 행사를 진행 보조하며, 고객들에게 서명문서를 접수받았고 각 문항에 모두 체크하지 않을 경우 고객을 다시 불러 확인하게 했습니다.",강점
"해당 직무에서 가장 중요한 역량은 글로벌 시각과 트렌드 분석력이라고 판단했습니다.",강점
"저는 이 두 가지를 모두 갖춘 글로벌 트렌드세터입니다.",강점
"저는 이를 극복할 수 있는 강점을 다양한 글로벌 경험을 통해 갖출 수 있었습니다.",강점
"저는 콘텐츠 적 측면에서의 글로벌 시각을 키우기 위해, 광고 아카데미 국제광고출품반에 참여했습니다.",강점
"이러한 제 강점은 중고교 시절 중국에서, 교환학생으로 영국을 다녀온 국제 경험과 큰 시너지를 발휘할 것으로 기대됩니다.",강점
"대학에서도 무역전문가사업, 해외영업인턴, 강연기획 등의 활동을 수행하며 스스로에게 변화를 주어 성장하고자 노력해왔습니다.",강점
"또한, SWOT, 4P 등의 툴을 활용하여 아이템의 장단점도 자세히 파악했습니다.",강점
"그래서 방법을 고민하던 중 현지 소비자들과 전문가(대형매장의 구매담당자 및 홈쇼핑 MD)에게 상품을 소개하여 현지의 인식도 조사하여 전략을 보완했고, 그들과의 네트워킹으로 새로운 루트를 발굴하여 계약도 맺었습니다.",강점
"특히, 무역전문가프로그램에서 〃동남아시아에 유아용품과 의료기기의 해외영업을 수행〃하며 실질적인 판매전략을 실행할 수 있었습니다.",강점
"그렇게 실제로 도매업자에게 오퍼를 보내어 계약도 성사시킬 수 있었습니다.",강점
"팀원의 응대를 관찰해보니 민원의 감정적인 태도에 크게 의기소침하여 가입 유도에 실패하는 것을 확인할 수 있었습니다.",강점
"공감하는 것이 중요하다고 설명했습니다.",강점
"사업주의 입장에서도 득이 될 수 있는 세금혜택을 설명하여 배려하는 모습을 보여야 한다고 덧붙였습니다.",강점
"문제에 대해 고민하던 중, 팀 회의를 통해 저자와 교열가가 한 공간에서 소통할 수 있도록 회의실을 확보하자는 아이디어를 제시했습니다.",강점
"신입생의 장점으로는 열정과 참신함이 있다고 의견을 모았습니다.",강점
"소중한 개인정보의 유출을 막아야 한다는 생각을 심어주기 위해 부서명단을 출력하여 부서원을 한 분, 한 분씩 찾아가 일 단위로 수행 결과를 확인하고 독려했습니다.",강점
"생각과 걱정이 많아 때로는 불면증에 시달리기도 합니다.",단점
"식품영양학을 전공하면서도 미래에 대한 걱정이 많았기에 일단 다양한 경험을 해보자는 생각을 하게 되었습니다.",단점
"직무를 수행하면서 예상되는 가장 큰 어려움은 식품 분야에서의 경험부족입니다.",단점
"사회이슈를 바라보면서 문제와 해결책을 파악하기엔 아직 역량이 부족하지만, 거시적인 관점을 길러 자산운용의 방향성을 제시할 수 있도록 끊임없이 노력하겠습니다.",단점
"그러나 너무 강한 책임감으로 고민을 잘 말하지 못하는 것이 약점입니다.",단점
"일을 하면서 힘든 점이 있어도 팀원들에게 고민을 토로하지 못하고 혼자 짊어지려고 해서 많은 부담감과 스트레스를 받았습니다.",단점
"하지만 스스로에게는 엄격해야 한다는 생각이 저도 모르게 스스로의 일은 스스로가 해결하자는 생각으로 변질되어 어려운 상황에서 타인에게 조언을 구하고자 하는 생각을 하지 않고 혼자 속앓이를 하며 고생하는 단점이 생겼습니다.",단점
"이런 단점을 고치기 위해 매 학기 팀 프로젝트가 있는 수업을 찾아 수강해 항상 타인과 생각을 공유하는 등 적극적으로 단점을 고치기 위해 노력하였습니다.",단점
"하지만 이러한 꼼꼼함 때문에 때로는 일 처리가 늦어질 수도 있습니다.",단점
"하지만 실수를 방지하기 위해 확인하는 작업이 많아 고리타분하게 보일 수도 있지만, 실수하나 용납하지 않는 중요한 일을 할 때 제 성격이 도움될 것입니다.",단점
"그리고 이 단점을 해결하기 위하여, 같이 일하는 동료들과 소통하면서 중요순위가 높은 일을 정하고 분업을 하려고 노력하였습니다.",단점
"비록 GMP 관련 자격증은 없지만 충분히 공부하고 역량을 키울 수 있다고 생각합니다.",단점
"마케팅 학회 활동 중, OOO 공모전에 기획서 부문으로 참여한 적이 있습니다. 당시 깔끔한 아이디어와 프로모션 등으로 동아리 내에서 좋은 평가를 받았지만, 아쉽게도 예선에서 탈락 했습니다.",단점
"이후 저는 공모전 탈락 요인을 세밀하게 분석했으며, 그 결과 1. 경쟁률이 높은 주제 선택 2. 시간 부족 3. 비슷한 아이디어의 경쟁 팀의 수상 이라는 원인을 찾아냈습니다.",단점
"이처럼 원인을 찾아내긴 했지만, 여전히 나아졌다는 생각은 부족했습니다.",단점
"저는 처음 정신과 실습으로 만난 환자의 적대적인 태도에 당황하기도 하였지만, 천천히 깊은 이야기를 나누면서 라포를 형성할 수 있었습니다.",단점
"대학교생활 중 친구와 성격차이로 힘들었던 경험이 있었습니다. 그러나 불편함을 이야기하게 되면 갈등이 생기게 되어 이를 피하는 모습을 갖고 있었습니다.",단점
"저의 단점은 하루가 느슨하면 무기력함에 자주 빠집니다.",단점
"이것을 보완하기 위해 플래너를 통해 시간 관리를 하고 있습니다.",단점
"데드라인을 정해두고, 정해진 일을 시간 안에 반드시 처리하는 습관으로, 성취감을 얻고 있으며 이러한 습관으로 성적 또한 약 80등 이상 향상했습니다.",단점
"업무를 수행하면서 대금결제 관세 환리스크 대처방안 등 무역지식의 필요성을 절감했고, 스스로 부족한 점을 채우기 위해 한국무역협회에서 무역강의를 수강하면서 공부하고 있습니다.",단점
"저의 약점은 무역, 물류에 대한 지식이 부족하다는 것입니다.",단점
"이러한 어려움이 반영되어 프로젝트 결과물이 만족스럽지 못했습니다.",단점
"처음 공부할 당시엔 정보보안 분야에 관한 많은 양의 지식에 주눅 들었지만 포기하지 않고 체계적으로 학습을 이어나갔습니다.",단점
"친구를 설득하기 위해서 저는 개인의 신념을 강요하기보단 팀적인 차원에서 모방을 하면 안 되는 이유를 제시했습니다.",단점
"성공경험",단점
"온라인 알고리즘 사이트 활동으로 프로그래밍을 통한 문제해결능력을 키웠습니다.",단점
"분류별 알고리즘 문제를 Baekjoon 사이트를 통해 해결하고, 매달 Codeforces contest를 통해 실력을 확인하여 프로그래밍을 통한 문제해결능력이 크게 향상되었습니다.",단점
"DB화된 표본 소음들의 특징값을 추출하여 LMS 알고리즘이 사용된 프로그램에 대입하였습니다.",단점
"회장직을 수행하며 몇 번의 리더쉽 실패를 경험하고, 남들 앞에 선다는 두려움을 극복할 수 있었습니다.",단점
"어렸을 때부터 소심하여 사람들 앞에 서는 것을 두려워하고, 리더쉽의 실패를 여러 번 맛보면서 단체의 리더라는 위치를 무서워했습니다.",단점
"총동아리연합회장직 수행은 소심하여 남들 앞에 서지 못하였지만, 당당하고 자신감 있는 태도를 유지할 수 있게 된 경험이었습니다.",단점
"방학 마다 각종 캠프와 대외활동에 참여했던 탓에 기업 인턴에 참여하여 마케팅 실무 경험을 쌓을 기회가 없었습니다.",단점
"학생회장은 큰 실수가 아니라며 내용만 바꾸고 넘기자고 했지만, 이러한 사소한 거래부터 속임수가 발생한다면, 전체적인 학생회의 신뢰가 무너질 수도 있다는 생각이 들었습니다.",단점
"1학년 때 까지는 힘든 것이 있으면 쉽게 포기하는 경향이 있었습니다.",단점
"그러나 저는 프로그래밍에 어려움을 가지고 있던 터라 수업에 많은 어려움이 예상되었습니다.",단점
"반면에, 이 같은 계획성 때문에 시급성이 필요하거나 일선에서 유연성을 요구하는 문제와 마주했을 때, 즉각적인 결단 및 일 처리에 다소 적응 시간을 구한다는 단점이 있습니다.",단점
"전문적으로 배운 것은 아니지만, 과 소모임에서 교육받고 기본적인 도면설계, 모델링, 영상편집은 할 수 있습니다.",단점
"평소 간단한 작업들만 해왔기 때문에 실제 컨테이너를 이용한 건물을 수행하는 것은 쉽지 않았습니다.",단점
"수술 후 움직이지 않은 탓에 근육량도 빠졌기 때문에 더욱 힘들었습니다.",단점
"타인이 지적했던 제 단점은 말이 조금 빠르다는 것이었습니다.",단점
"마케팅 수업에서 한국인 비율이 높았던 우리 팀의 경우 대부분의 회의를 한국어로 진행했었는데 함께 피피티 작성을 담당했던 필리핀 출신의 팀원이 이후 개인적으로 제 말이 너무 빨라서 따라잡기 힘들다는 말을 꺼냈습니다.",단점
"단점은 모든 것에 최고의 성과를 달성하려고 하는 점입니다.",단점
"항상 최고의 결과를 달성할 수 없듯이, 최고의 결과를 달성할 수 없었을 때는 조금 상실감을 느끼기도 하였습니다.",단점
"성격의 단점으로 과묵해 보이는 첫인상입니다.",단점
"반면, 저는 비교적 내향적인 사람입니다.",단점
"내향성을 극복하기 위해 일상 속에서도 노력하고 있습니다.",단점
"하지만 실패에 크게 연연하지 않은 성격 때문에 타인의 고민에 대해서도 깊이 생각하지 못하는 모습으로 보여지곤 했습니다.",단점
"원활한 인간관계를 위해서는 상대방의 대한 공감능력이 매우 중요하다고 깨달았으며, 좋은 인간관계를 유지하기 위해 부단히 노력하겠습니다.",단점
"단점은 신중한 성격으로 결정을 잘 못하는 편입니다.",단점
"실행해야 하는 업무를 우선순위로 두고 걱정을 최소화하기 위해 미리 대비책을 세워 실천하고 있습니다.",단점
"단점으로는 책임감이 강해 타인의 일까지 도맡아 한다는 점입니다.",단점
"이러한 단점으로 인해 저 뿐만이 아니라 팀의 생산성까지 악화시킨다는 것을 깨달았습니다.",단점
"PATA 인턴 업무 수행 중 책임감 있게 업무를 수행하고 거절을 하지 못하는 경우에도 상황에 따른 적절한 판단과 적극적인 소통을 통해 문제를 해결하겠습니다.",단점
"대학교 입학 때부터 영어를 원어민처럼 사용하는 것이 선망의 대상이자 동시에 두려움의 대상이었습니다.",단점
"항상 해외의 유학을 갔다 온 친구들과 비교할 때 ‘내가 저정도까지 할 수 있을까?’라는 의문을 가졌고 그 첫걸음을 떼는데 두려워하였습니다.",단점
"저의 단점은 거절을 잘하지 못한다는 것입니다.",단점
"저의 업무가 따로 있음에도 거절을 하지 못해 곤란했던 적도 있습니다.",단점
"2019년에 〃아산서원〃이라는 프로그램에 도전해서 실패한 경험이 있습니다.",단점
"하지만 1차 면접에서 탈락했습니다.",단점
"우선, 실패는 쓰다는 것을 배웠습니다.",단점
"그래서 앞으로는 치밀하고 꼼꼼하게 준비해서 실패하지 말자고 다짐했습니다.",단점
"하지만 중국어는 한자로 이루어져 있어 읽는 것이 힘들었지만, 무엇보다 외우는 것이 너무 어려웠습니다.",단점
"그 이후로 진도를 따라가는 것이 너무 힘들어졌고, 한 번 흐트려진 집중력은 다시 되돌아오는 것이 더디어졌으며 실습을 하는 것을 어려워하고 피하기 시작했습니다.",단점
"오류처리에 대한 매끄럽지 못한 진행에서 시간의 소비가 많아 기한 내에 결과를 못 이뤄냈다는 심사감독관님의 쓴소리도 뜯을 수 있었습니다.",단점
"과정을 시작했지만 프로그램 사용법과 기반 지식이 충분하지 않아 포기하고 싶은 생각도 들었습니다.",단점
"이로 인해 고객들은 재방문하는 것에 불편을 표했고 전화나 팩스로 동의를 받으면 효율적이지 않을까 생각했지만 원칙을 정확히 이해하기 위해 담당자에게 조언을 구하였습니다.",단점
"아직 실제 아이템이나 시장, 유통채널에 관한 인사이트가 부족하고 배울 것이 많기 때문에 만점을 주지는 못했습니다.",단점
"물론 가격 측면이나, 효율성에서 반론이 나올 수 있습니다.",단점
"환경을 고려하는 것은 확실히 기업에 부담이 되는 일입니다.",단점
"국제워크캠프기구의 일원으로서 참여했던 케냐워크캠프는 제가 가장 열정적으로 임했던 경험 중 하나입니다.",성공경험
"휴식시간마다 팀원들과 의견을 공유하고 피드백을 하는 시간을 가지면서 각자의 고충을 알 수 있었고 어려운 업무는 협업을 통해 해결할 수 있었습니다.",성공경험
"덕분에 계획했던 기간보다 빠르게 프로젝트를 완수할 수 있었습니다.",성공경험
"팀원들과 데이터 분석 프로젝트를 하였는데, 원하는 데이터를 구하기 어려운 난관에 부딪혀 팀원들과 데이터 수집에 관한 회의를 하였고, 한 팀원이 기존에 나와있는 공공데이터에 기사와 같은 비정형 데이터를 추가로 수집하는 아이디어를 제시 해주었고, 저와 팀원들은 그 의견을 수렴하여 기존의 공공데이터와 비정형 데이터를 함께 모아 데이터 분석을 할 수 있는 양의 데이터를 모아 프로젝트를 마무리 할 수 있었습니다.",성공경험
"저는 팀원들과 회의를 통해 발생한 문제에 대해서 토의를 통해 해결한 경험이 있습니다.",성공경험
"저는 해커톤 대회에 참가를 하였습니다.",성공경험
